show_id,type,title,directors,num_directors,cast_members,num_cast,genres,num_genres,primary_genre,release_year,date_added,rating,rating_category,duration_value,duration_unit,countries,description
s7775,Movie,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)",unknown,0,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier",9,Movies,1,Movies,2011,2016-01-01,TV-Y7,kids,24.0,min,United States,"On Christmas Eve, as the teens at Shiba House reflect on their first year together, they get an unexpected lesson on the true spirit of the holidays."
s7776,Movie,Power Rangers Samurai: Clash of the Red Rangers,unknown,0,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Rene Naufahu",6,Children & Family Movies,1,Children & Family Movies,2011,2016-01-01,TV-Y7,kids,46.0,min,United States,The Samurai Rangers team up with the RPM Ranger Red to fight off Master Xandred's Mooger army and a robotic villain from the RPM Ranger's dimension.
s7777,Movie,Power Rangers Samurai: Party Monsters (Halloween Special),unknown,0,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Ricardo Medina Jr.",10,Movies,1,Movies,2011,2016-01-01,TV-Y7,kids,24.0,min,United States,"On Halloween night, the creepiest creatures from the Netherworld trade war stories about their battles with the Samurai Power Rangers."
s7778,TV Show,Power Rangers Super Megaforce,unknown,0,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Geoff Dolan, Shailesh Prajapati, Ian Harcourt, Estevez Gillespie, Jason Hood",10,Kids' TV,1,Kids' TV,2014,2016-01-01,TV-Y7,kids,1.0,season,unknown,"Armed with a key that allows them to morph into any team of Legendary Rangers from the past, the Super Megaforce Rangers fight ruthless Prince Vekar."
s7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto",2,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Cameron Jebo, Shailesh Prajapati, Ian Harcourt",8,Movies,1,Movies,2014,2016-01-01,TV-Y7,kids,55.0,min,United States,"New footage augments the tale of the Rangers, who give their all to save Earth from Vrak and Emperor Mavro, as the Armada stages an epic final attack."
s7780,TV Show,Power Rangers Super Samurai,unknown,0,"Alex Heartman, Erika Fong, Hector David Jr., Najee De-Tiege, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Felix Ryan, Paul Schrier, Jeff Szusterman, Kate Elliott, Ricardo Medina Jr., Derek Judge, Stig Alred",14,Kids' TV,1,Kids' TV,2012,2016-01-01,TV-Y7,kids,1.0,season,unknown,"The Samurai Power Rangers continue their battle against the evil Master Xandred, who has now joined forces with the malevolent Serrator."
s7781,Movie,Power Rangers Super Samurai: Stuck on Christmas,unknown,0,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",11,"Children & Family Movies, Sci-Fi & Fantasy",2,Children & Family Movies,2012,2016-01-01,TV-Y7,kids,24.0,min,United States,The Samurai Rangers get stuck in the Megazord's cockpit on Christmas Eve when it breaks down. Can the Rangers get out in time for Christmas?
s7782,Movie,Power Rangers Super Samurai: Trickster Treat,unknown,0,"Alex Heartman, Najee De-Tiege, Hector David Jr., Erika Fong, Brittany Anne Pirtle, Steven Skyler, Rene Naufahu, Paul Schrier, Felix Ryan, Jeff Szusterman, Stig Alred, Kate Elliot",12,Movies,1,Movies,2012,2016-01-01,TV-Y7,kids,23.0,min,United States,"When a Nighlok invades the Samurai Rangers' dreams and turns them into nightmares, the Rangers must figure out what is reality and what is illusion."
s7783,TV Show,Power Rangers Time Force,unknown,0,"Jason Faunt, Erin Cahill, Kevin Kleinberg, Deborah Estelle Phillips, Michael Copon, Daniel Southworth, Vernon Wells, Kate Sheldon, Edward Lawrence Albert, Brianne Siddall, Terence J. Rotolo, Eddie Frierson",12,Kids' TV,1,Kids' TV,2001,2016-01-01,TV-Y7,kids,1.0,season,United States,"The team launches a new campaign against evil in the year 3000, when the imprisoned criminal mastermind Ransik is freed by his daughter."
s7784,TV Show,Power Rangers Turbo,unknown,0,"Johnny Yong Bosch, Nakia Burrise, Blake Foster, Jason David Frank, Catherine Sutherland, Carol Hoyt, Jason Narvy, Paul Schrier, Gregg Bullock, Hilary Shepard, Tracy Lynn Cruz, Patricia Ja Lee, Roger Velasco, Selwyn Ward, Donene Kistler",15,Kids' TV,1,Kids' TV,1997,2016-01-01,TV-Y7,kids,1.0,season,"United States, France, Japan","The Rangers use high-tech battle cars to take on Queen Divatox and her Divazords, who mount an attack on the Rangers' beloved Angel Grove."
s7785,TV Show,Power Rangers Wild Force,unknown,0,"Ricardo Medina Jr., Alyson Kiperman, Phillip Jeanmarie, Jessica Rey, Jack Guzman, Phillip Andrew, Ann Marie Crouch, Ilia Volok, Sin Wong, Danny Wayne, Terence J. Rotolo",11,Kids' TV,1,Kids' TV,2002,2016-01-01,TV-Y7,kids,1.0,season,"United States, Netherlands, Japan, France","Raised in the wilderness, young Cole Evans leads the Wild Force Power Rangers as they summon their animal powers to battle the evil Master Org."
s7786,TV Show,Power Rangers Zeo,unknown,0,"Catherine Sutherland, Nakia Burrise, Steve Cardenas, Johnny Yong Bosch, Jason David Frank, David Yost, Austin St. John, Paul Schrier, Jason Narvy, Namihei Koshige, Danny Wayne, Akira Madden, David Stenstrom, Tadahiro Nakamura, Kerrigan Mahan",15,Kids' TV,1,Kids' TV,1996,2016-01-01,TV-Y7,kids,1.0,season,"United States, France, Japan","This ""Mighty Morphin Power Rangers"" spinoff finds Tommy and the gang battling new enemies, using abilities acquired from the Zeo Crystal."
s7787,TV Show,Power Rangers: Megaforce,unknown,0,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",7,Kids' TV,1,Kids' TV,2013,2016-01-01,TV-Y7,kids,1.0,season,United States,"When Earth is threatened by a massive alien invasion, the planet's supernatural guardian calls upon five teenagers to form the ultimate defense team."
s7788,Movie,Power Rangers: Megaforce: Raising Spirits,unknown,0,"Andrew M. Gray, John Mark Loudermilk, Ciara Hanna, Azim Rizk, Christina Masterson, Shailesh Prajapati, Ian Harcourt",7,Children & Family Movies,1,Children & Family Movies,2013,2016-01-01,TV-Y7,kids,24.0,min,United States,"On Halloween, the scariest night of the year, the Rangers have a strange encounter with a mysterious medium who conjures ""visions"" of monsters past."
s7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,1,"Andrew M. Gray, Ciara Hanna, John Mark Loudermilk, Christina Masterson, Azim Rizk, Shailesh Prajapati, Ian Harcourt",7,Children & Family Movies,1,Children & Family Movies,2013,2016-01-01,TV-Y7,kids,24.0,min,United States,Robo Knight learns the meaning of Christmas from a group of children when he is mistaken for a donated Christmas toy and is shipped to a foreign land.
s7790,Movie,Prague,Ashish R. Shukla,1,"Chandan Roy Sanyal, Elena Kazan, Kumar Mayank, Sonia Bindra, Arfi Lamba",5,"Dramas, Independent Movies, International Movies",3,Dramas,2013,2017-12-01,TV-MA,adults,106.0,min,"India, Switzerland",The chaotic ramblings of a young architect's mind take hold of his life as he leaves behind his past in India to work in Prague.
s7791,Movie,Prelude to War,Frank Capra,1,unknown,0,"Classic Movies, Documentaries",2,Classic Movies,1942,2017-03-31,TV-14,not rated,52.0,min,United States,"Frank Capra's documentary chronicles the rise of authoritarianism in Germany, Italy and Japan as America prepares for a defense of liberty."
s7792,Movie,Premachi Goshta,Satish Rajwade,1,"Atul Kulkarni, Sagarika Ghatge, Rohini Hattangadi, Sulekha Talvalkar, Meera Welankar, Satish Rajwade",6,"International Movies, Romantic Movies",2,International Movies,2013,2018-02-15,TV-14,not rated,127.0,min,India,"A man and a woman struggling to keep their respective marriages afloat run into each other at a marriage counselor's office, with unexpected results."
s7793,Movie,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",3,Chris Bell,1,Documentaries,1,Documentaries,2015,2016-04-15,NR,not rated,86.0,min,United States,A documentarian uses his own family's experiences as a springboard to explore the ethical issues surrounding the FDA and pharmaceutical industry.
s7794,Movie,Primal Fear,Gregory Hoblit,1,"Richard Gere, Edward Norton, Laura Linney, John Mahoney, Alfre Woodard, Frances McDormand, Terry O'Quinn, Andre Braugher, Steven Bauer, Joe Spano, Kenneth Tigar, Tony Plana, Maura Tierney, Stanley Anderson",14,"Dramas, Thrillers",2,Dramas,1996,2019-12-01,R,adults,131.0,min,United States,"When a blood-spattered altar boy is found running from a murder scene, his conviction seems certain – but his attorney is determined to win the case."
s7795,Movie,Prince Charming,Wong Jing,1,"Kenny Bee, Cherie Chung, Chan Pak-cheung, Rosamund Kwan, Maggie Cheung",5,"Comedies, International Movies, Romantic Movies",3,Comedies,1984,2018-08-31,TV-14,not rated,93.0,min,Hong Kong,"Two young buddies seek love in Hawaii, and upon returning home in disappointment, soon entangle themselves in a messy identity swap."
s7796,TV Show,Prince Jai Aur Dumdaar Viru,Bhavik Thakore,1,unknown,0,"Kids' TV, TV Comedies",2,Kids' TV,2017,2020-10-18,TV-Y,kids,1.0,season,unknown,"A prince and a commoner who are best friends keep having to thwart the plots of the prince's scheming, ambitious minister."
s7797,Movie,Princess Cyd,Stephen Cone,1,"Tyler Ross, Rebecca Spence, James Vincent Meredith",3,"Dramas, Independent Movies, LGBTQ Movies",3,Dramas,2017,2018-02-05,TV-MA,adults,97.0,min,United States,A teenager moves to Chicago for the summer and finds a poignant mentor in her aunt and a sweet love interest in a girl who works in the neighborhood.
s7798,Movie,Professor Mack,Christopher Nolen,1,"Lisa Wu, Timon Kyle Durrett, Robert Christopher Riley, Erica Hubbard, Amin Joseph, Christopher Nolen, Larry Biela, Jackie Christie, Katharin 'Ladie K' Mraz, Simeon Henderson",10,"Comedies, Romantic Movies",2,Comedies,2018,2019-08-06,TV-MA,adults,84.0,min,United States,"When a confident college professor is courted by four eligible and well-established men, she struggles to decide who she likes the best."
s7799,TV Show,Prohibition: A Film by Ken Burns and Lynn Novick,unknown,0,Peter Coyote,1,"Crime TV Shows, Docuseries",2,Crime TV Shows,2011,2017-02-22,TV-PG,teens,1.0,season,United States,"Ken Burns's documentary traces the passage of the 18th Amendment, the social and legal effects of prohibiting alcohol, and the repeal of Prohibition."
s7800,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,1,Ben Ferencz,1,Documentaries,1,Documentaries,2019,2019-06-01,TV-MA,adults,83.0,min,Canada,"A gripping profile of Ben Ferencz, the last surviving lead prosecutor at the Nuremberg trials whose lifelong desire for justice altered the rule of law."
s7801,TV Show,Psiconautas,unknown,0,"Guillermo Toledo, Gabriel Goity, Florencia Peña, Julieta Zylberberg, Martín Piroyansky, Luis Ziembrowski, Verónica Llinás, Emilio Disi",8,"International TV Shows, Spanish-Language TV Shows, TV Comedies",3,International TV Shows,2016,2018-04-15,TV-MA,adults,2.0,seasons,Argentina,A Spanish con man masquerades as a therapist and starts leading group sessions in Argentina for a crew of gullible misfits.
s7802,Movie,Pukar,Rajkumar Santoshi,1,"Anil Kapoor, Madhuri Dixit, Namrata Shirodkar, Danny Denzongpa, Om Puri, Kulbhushan Kharbanda, Farida Jalal, Shivaji Satham",8,"Action & Adventure, Dramas, International Movies",3,Action & Adventure,2000,2018-03-01,TV-14,not rated,165.0,min,India,A notorious terrorist manipulates an Indian army major's jilted lover into helping him obtain a classified military code.
s7803,Movie,Pulp Fiction,Quentin Tarantino,1,"John Travolta, Samuel L. Jackson, Uma Thurman, Harvey Keitel, Tim Roth, Amanda Plummer, Maria de Medeiros, Ving Rhames, Eric Stoltz, Rosanna Arquette, Christopher Walken, Bruce Willis",12,"Classic Movies, Cult Movies, Dramas",3,Classic Movies,1994,2019-01-01,R,adults,154.0,min,United States,"This stylized crime caper weaves together stories featuring a burger-loving hit man, his philosophical partner and a washed-up boxer."
s7804,Movie,Punjab 1984,Anurag Singh,1,"Diljit Dosanjh, Kiron Kher, Sonam Bajwa, Pavan Malhotra, Rana Ranbir, Vishwas Kini, Manav Vij, Vansh Bhardwaj",8,"Dramas, International Movies",2,Dramas,2014,2017-11-01,TV-14,not rated,158.0,min,"Canada, India","During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist."
s7805,Movie,Pusher,Luis Prieto,1,"Richard Coyle, Bronson Webb, Agyness Deyn, Mem Ferda, Zlatko Buric, Paul Kaye, Bill Thomas, Neil Maskell, Daisy Lewis",9,Action & Adventure,1,Action & Adventure,2012,2017-12-27,R,adults,89.0,min,United Kingdom,"In this remake of a 1996 Danish thriller, a drug pusher incurs his suppliers' wrath when he gets busted and is left without the money he owes."
s7806,Movie,Pyaar Ka Punchnama,Luv Ranjan,1,"Kartik Aaryan, Divyendu Sharma, Raayo S. Bakhirta, Nushrat Bharucha, Sonalli Sehgall, Ishita Raj",6,"Comedies, Dramas, International Movies",3,Comedies,2011,2017-05-01,TV-14,not rated,149.0,min,India,Matters of the heart introduce chaos into the once-idyllic bachelor existence of three young men who share an apartment.
s7807,TV Show,Pyaar Tune Kya Kiya,unknown,0,"Meiyang Chang, Surbhi Jyoti",2,"International TV Shows, Romantic TV Shows, TV Dramas",3,International TV Shows,2014,,TV-14,not rated,3.0,seasons,India,"From teen lovers defying social and religious taboos to a student falling for her teacher, these stories explore joy and heartache in modern romance."
s7808,Movie,Q Ball,Michael Tolajian,1,unknown,0,"Documentaries, Sports Movies",2,Documentaries,2019,2020-03-11,TV-MA,adults,96.0,min,United States,"At San Quentin State Prison, hardened convicts take their shots at redemption while navigating personal struggles by bonding through basketball."
s7809,TV Show,Qué pena tu serie,unknown,0,"Ariel Levy, Andrea Velasco, Lucy Cominetti, Ignacia Allamand, Paz Bascuñán, Claudia Celedón, Nicolás Martínez",7,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",3,International TV Shows,2015,2016-11-04,TV-MA,adults,1.0,season,United States,"Javier is happily in love with Sofia, so when she breaks up their perfect life, he has to get her back – or maybe try finding a new perfect love."
s7810,Movie,Quantum of Solace,Marc Forster,1,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini, Gemma Arterton, Jeffrey Wright, David Harbour, Jesper Christensen, Anatole Taubman",10,Action & Adventure,1,Action & Adventure,2008,2020-08-31,PG-13,teens,106.0,min,"United Kingdom, United States","Picking up an hour after the events of 2006's Casino Royale, this James Bond adventure finds 007 tracking a traitor who's infiltrated Britain's MI6."
s7811,TV Show,Queen of No Marriage,unknown,0,"Ethan Juan, Cheryl Yang, Harry Chang, Sylvia Yang, James Wen, Patrick Lee",6,"International TV Shows, Romantic TV Shows, TV Comedies",3,International TV Shows,2009,2016-08-01,TV-MA,adults,1.0,season,Taiwan,Sparks begin to fly when a successful 33-year-old single woman and a 25-year-old romantic with few prospects navigate love and differences.
s7812,Movie,Queen of the Desert,Werner Herzog,1,"Nicole Kidman, James Franco, Damian Lewis, Jay Abdo, Robert Pattinson, Jenny Agutter, David Calder, Christopher Fulford, Nick Waring, Holly Earl, Sophie Linfield",11,Dramas,1,Dramas,2015,2019-04-06,PG-13,teens,128.0,min,"United States, Morocco","Driven beyond the bounds of convention, adventurer Gertrude Bell leaves turn-of-the-century Britain behind for the deserts of the Middle East."
s7813,TV Show,Queens of Comedy,unknown,0,unknown,0,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",3,International TV Shows,2017,2018-05-01,TV-MA,adults,1.0,season,unknown,Eight women perform in front of celebrity judges and compete for the title of India’s top female stand-up comedian.
s7814,TV Show,Queens vs. Kings,unknown,0,"Varun Thakur, Anu Menon, Rahul Subramanian, Siddharth Dudeja, Supriya Joshi, Utsav Chakraborty, Saadiya Ali, Kavya Bector, Kumar Varun",9,"Stand-Up Comedy & Talk Shows, TV Comedies",2,Stand-Up Comedy & Talk Shows,2018,2018-10-25,TV-14,not rated,1.0,season,unknown,"No ""ism"" is left unturned in this celebrity game show that battles stereotypes and sexism by pitting male and female comedians against each other."
s7815,Movie,R.L. Stine's Mostly Ghostly,Richard Correll,1,"Madison Pettis, Sterling Beaumon, Luke Benward, Brian Stepanek, David DeLuise, Kim Rhodes, Adam Hicks, Ali Lohan, Sabrina Bryan, Rachel Winfree, Diego Acuña",11,"Children & Family Movies, Comedies",2,Children & Family Movies,2008,2018-08-01,PG,teens,98.0,min,United States,"After discovering a pair of young ghosts, a nebbish 11-year-old agrees to help the sibling spirits solve the mystery surrounding their demise."
